timestamp,source_id,type,value,unit
1780365675,camera_01,camera,0.0,OFFLINE
1780365677,sensor_ar_01,qualidade_ar,732.52,ppm
1780365682,sensor_temp_01,temperatura,32.8,Celsius
1780365682,sensor_ar_01,qualidade_ar,1456.9,ppm
1780365687,sensor_temp_01,temperatura,29.07,Celsius
1780365687,sensor_ar_01,qualidade_ar,533.71,ppm
1780365692,sensor_temp_01,temperatura,26.84,Celsius
1780365692,sensor_ar_01,qualidade_ar,1093.08,ppm
1780365695,poste_01,poste_iluminacao,0.0,OFFLINE
1780365695,camera_01,camera,0.0,OFFLINE
1780365697,sensor_temp_01,temperatura,20.65,Celsius
1780365697,sensor_ar_01,qualidade_ar,795.54,ppm
1780365700,poste_01,poste_iluminacao,0.0,OFFLINE
1780365700,camera_01,camera,0.0,OFFLINE
1780365702,sensor_temp_01,temperatura,23.17,Celsius
1780365702,sensor_ar_01,qualidade_ar,1020.97,ppm
1780365705,poste_01,poste_iluminacao,0.0,OFFLINE
1780365705,camera_01,camera,0.0,OFFLINE
1780365707,sensor_temp_01,temperatura,34.07,Celsius
1780365707,sensor_ar_01,qualidade_ar,1232.32,ppm
1780365712,sensor_temp_01,temperatura,21.06,Celsius
1780365712,sensor_ar_01,qualidade_ar,1141.9,ppm
1780365717,sensor_temp_01,temperatura,29.39,Celsius
1780365717,sensor_ar_01,qualidade_ar,1332.97,ppm
1780365722,sensor_temp_01,temperatura,34.05,Celsius
1780365722,sensor_ar_01,qualidade_ar,995.6,ppm
1780365725,poste_01,poste_iluminacao,0.0,OFFLINE
1780365725,camera_01,camera,0.0,OFFLINE
1780365727,sensor_temp_01,temperatura,32.35,Celsius
1780365727,sensor_ar_01,qualidade_ar,1131.09,ppm
1780365730,poste_01,poste_iluminacao,0.0,OFFLINE
1780365730,camera_01,camera,0.0,OFFLINE
1780365732,sensor_temp_01,temperatura,25.98,Celsius
1780365732,sensor_ar_01,qualidade_ar,1409.18,ppm
1780365735,poste_01,poste_iluminacao,0.0,OFFLINE
1780365735,camera_01,camera,0.0,OFFLINE
1780365737,sensor_temp_01,temperatura,30.56,Celsius
1780365737,sensor_ar_01,qualidade_ar,520.0,ppm
1780365742,sensor_temp_01,temperatura,23.74,Celsius
1780365742,sensor_ar_01,qualidade_ar,1430.47,ppm
1780365747,sensor_temp_01,temperatura,27.99,Celsius
1780365747,sensor_ar_01,qualidade_ar,438.48,ppm
1780365752,sensor_ar_01,qualidade_ar,931.73,ppm
1780365755,poste_01,poste_iluminacao,0.0,OFFLINE
1780365755,camera_01,camera,0.0,OFFLINE
1780365757,sensor_ar_01,qualidade_ar,652.4,ppm
1780365760,poste_01,poste_iluminacao,0.0,OFFLINE
1780365760,camera_01,camera,0.0,OFFLINE
1780365762,sensor_ar_01,qualidade_ar,1378.16,ppm
1780365765,sensor_temp_01,temperatura,0.0,OFFLINE
1780365765,poste_01,poste_iluminacao,0.0,OFFLINE
1780365765,camera_01,camera,0.0,OFFLINE
1780365767,sensor_ar_01,qualidade_ar,752.15,ppm
1780365772,sensor_temp_01,temperatura,32.96,Celsius
1780365772,sensor_ar_01,qualidade_ar,950.79,ppm
1780365777,sensor_temp_01,temperatura,30.3,Celsius
1780365777,sensor_ar_01,qualidade_ar,578.94,ppm
1780365782,sensor_temp_01,temperatura,21.31,Celsius
1780365782,sensor_ar_01,qualidade_ar,1452.48,ppm
1780365785,poste_01,poste_iluminacao,0.0,OFFLINE
1780365785,camera_01,camera,0.0,OFFLINE
1780365787,sensor_temp_01,temperatura,34.25,Celsius
1780365787,sensor_ar_01,qualidade_ar,1488.01,ppm
1780365790,poste_01,poste_iluminacao,0.0,OFFLINE
1780365790,camera_01,camera,0.0,OFFLINE
1780365792,sensor_temp_01,temperatura,20.22,Celsius
1780365792,sensor_ar_01,qualidade_ar,1232.25,ppm
1780365795,poste_01,poste_iluminacao,0.0,OFFLINE
1780365795,camera_01,camera,0.0,OFFLINE
1780365797,sensor_temp_01,temperatura,26.94,Celsius
1780365797,sensor_ar_01,qualidade_ar,435.24,ppm
1780365802,sensor_temp_01,temperatura,32.09,Celsius
1780365802,sensor_ar_01,qualidade_ar,1384.15,ppm
1780365807,sensor_temp_01,temperatura,25.46,Celsius
1780365807,sensor_ar_01,qualidade_ar,1020.27,ppm
1780365812,sensor_temp_01,temperatura,25.19,Celsius
1780365812,sensor_ar_01,qualidade_ar,1377.45,ppm
1780365815,poste_01,poste_iluminacao,0.0,OFFLINE
1780365815,camera_01,camera,0.0,OFFLINE
1780365817,sensor_temp_01,temperatura,33.3,Celsius
1780365817,sensor_ar_01,qualidade_ar,899.25,ppm
1780365820,poste_01,poste_iluminacao,0.0,OFFLINE
1780365820,camera_01,camera,0.0,OFFLINE
1780365822,sensor_temp_01,temperatura,23.5,Celsius
1780365822,sensor_ar_01,qualidade_ar,1495.61,ppm
1780365825,poste_01,poste_iluminacao,0.0,OFFLINE
1780365825,camera_01,camera,0.0,OFFLINE
1780365827,sensor_ar_01,qualidade_ar,1042.8,ppm
1780365832,sensor_ar_01,qualidade_ar,537.69,ppm
1780365837,sensor_ar_01,qualidade_ar,1467.86,ppm
1780365842,sensor_ar_01,qualidade_ar,1055.2,ppm
1780365845,sensor_temp_01,temperatura,0.0,OFFLINE
1780365845,poste_01,poste_iluminacao,0.0,OFFLINE
1780365845,camera_01,camera,0.0,OFFLINE
1780365847,sensor_temp_01,temperatura,28.19,Celsius
1780365847,sensor_ar_01,qualidade_ar,594.68,ppm
1780365850,poste_01,poste_iluminacao,0.0,OFFLINE
1780365850,camera_01,camera,0.0,OFFLINE
1780365852,sensor_temp_01,temperatura,23.75,Celsius
1780365852,sensor_ar_01,qualidade_ar,894.94,ppm
1780365855,poste_01,poste_iluminacao,0.0,OFFLINE
1780365855,camera_01,camera,0.0,OFFLINE
1780365857,sensor_temp_01,temperatura,34.07,Celsius
1780365857,sensor_ar_01,qualidade_ar,1486.69,ppm
1780365862,sensor_temp_01,temperatura,26.95,Celsius
1780365862,sensor_ar_01,qualidade_ar,1409.43,ppm
1780365867,sensor_temp_01,temperatura,32.51,Celsius
1780365867,sensor_ar_01,qualidade_ar,1454.7,ppm
1780365872,sensor_temp_01,temperatura,34.59,Celsius
1780365872,sensor_ar_01,qualidade_ar,1303.36,ppm
1780365875,poste_01,poste_iluminacao,0.0,OFFLINE
1780365875,camera_01,camera,0.0,OFFLINE
1780365877,sensor_temp_01,temperatura,21.37,Celsius
1780365877,sensor_ar_01,qualidade_ar,864.15,ppm
1780365880,poste_01,poste_iluminacao,0.0,OFFLINE
1780365880,camera_01,camera,0.0,OFFLINE
1780365882,sensor_temp_01,temperatura,28.11,Celsius
1780365882,sensor_ar_01,qualidade_ar,618.46,ppm
1780365885,poste_01,poste_iluminacao,0.0,OFFLINE
1780365885,camera_01,camera,0.0,OFFLINE
1780365887,sensor_temp_01,temperatura,24.49,Celsius
1780365887,sensor_ar_01,qualidade_ar,851.79,ppm
1780365892,sensor_temp_01,temperatura,32.73,Celsius
1780365892,sensor_ar_01,qualidade_ar,434.51,ppm
1780365897,sensor_temp_01,temperatura,29.36,Celsius
1780365897,sensor_ar_01,qualidade_ar,1496.59,ppm
1780365902,sensor_temp_01,temperatura,31.6,Celsius
1780365902,sensor_ar_01,qualidade_ar,943.46,ppm
1780365905,poste_01,poste_iluminacao,0.0,OFFLINE
1780365905,camera_01,camera,0.0,OFFLINE
1780365907,sensor_temp_01,temperatura,24.76,Celsius
1780365907,sensor_ar_01,qualidade_ar,513.19,ppm
1780365910,poste_01,poste_iluminacao,0.0,OFFLINE
1780365910,camera_01,camera,0.0,OFFLINE
1780365912,sensor_temp_01,temperatura,23.09,Celsius
1780365912,sensor_ar_01,qualidade_ar,619.38,ppm
1780365915,poste_01,poste_iluminacao,0.0,OFFLINE
1780365915,camera_01,camera,0.0,OFFLINE
1780365917,sensor_temp_01,temperatura,20.94,Celsius
1780365917,sensor_ar_01,qualidade_ar,1016.99,ppm
1780365922,sensor_temp_01,temperatura,32.75,Celsius
1780365922,sensor_ar_01,qualidade_ar,590.97,ppm
1780365927,sensor_temp_01,temperatura,20.17,Celsius
1780365927,sensor_ar_01,qualidade_ar,543.46,ppm
1780365932,sensor_temp_01,temperatura,29.55,Celsius
1780365932,sensor_ar_01,qualidade_ar,608.63,ppm
1780365935,poste_01,poste_iluminacao,0.0,OFFLINE
1780365935,camera_01,camera,0.0,OFFLINE
1780365937,sensor_temp_01,temperatura,20.83,Celsius
1780365937,sensor_ar_01,qualidade_ar,792.5,ppm
1780365940,poste_01,poste_iluminacao,0.0,OFFLINE
1780365940,camera_01,camera,0.0,OFFLINE
1780365942,sensor_temp_01,temperatura,28.0,Celsius
1780365942,sensor_ar_01,qualidade_ar,1466.18,ppm
1780365945,poste_01,poste_iluminacao,0.0,OFFLINE
1780365945,camera_01,camera,0.0,OFFLINE
1780365947,sensor_temp_01,temperatura,32.95,Celsius
1780365947,sensor_ar_01,qualidade_ar,938.67,ppm
1780365952,sensor_temp_01,temperatura,25.97,Celsius
1780365952,sensor_ar_01,qualidade_ar,957.43,ppm
1780365957,sensor_temp_01,temperatura,31.49,Celsius
1780365957,sensor_ar_01,qualidade_ar,1297.21,ppm
1780365962,sensor_temp_01,temperatura,27.76,Celsius
1780365962,sensor_ar_01,qualidade_ar,1332.37,ppm
1780365965,poste_01,poste_iluminacao,0.0,OFFLINE
1780365965,camera_01,camera,0.0,OFFLINE
1780365967,sensor_temp_01,temperatura,30.26,Celsius
1780365967,sensor_ar_01,qualidade_ar,1264.6,ppm
1780365970,poste_01,poste_iluminacao,0.0,OFFLINE
1780365970,camera_01,camera,0.0,OFFLINE
1780365972,sensor_temp_01,temperatura,28.4,Celsius
1780365972,sensor_ar_01,qualidade_ar,865.68,ppm
1780365975,poste_01,poste_iluminacao,0.0,OFFLINE
1780365975,camera_01,camera,0.0,OFFLINE
1780365977,sensor_temp_01,temperatura,20.45,Celsius
1780365977,sensor_ar_01,qualidade_ar,550.6,ppm
1780365982,sensor_ar_01,qualidade_ar,1282.36,ppm
1780365987,sensor_ar_01,qualidade_ar,570.61,ppm
1780365992,sensor_ar_01,qualidade_ar,1172.48,ppm
1780365995,sensor_temp_01,temperatura,0.0,OFFLINE
1780365995,poste_01,poste_iluminacao,0.0,OFFLINE
1780365995,camera_01,camera,0.0,OFFLINE
1780365997,sensor_ar_01,qualidade_ar,468.2,ppm
1780366000,sensor_temp_01,temperatura,0.0,OFFLINE
1780366000,poste_01,poste_iluminacao,0.0,OFFLINE
1780366000,camera_01,camera,0.0,OFFLINE
1780366002,sensor_temp_01,temperatura,27.41,Celsius
1780366002,sensor_ar_01,qualidade_ar,759.34,ppm
1780366005,poste_01,poste_iluminacao,0.0,OFFLINE
1780366005,camera_01,camera,0.0,OFFLINE
1780366007,sensor_temp_01,temperatura,29.25,Celsius
1780366007,sensor_ar_01,qualidade_ar,1385.46,ppm
1780366012,sensor_temp_01,temperatura,28.92,Celsius
1780366012,sensor_ar_01,qualidade_ar,1094.65,ppm
1780366017,sensor_temp_01,temperatura,27.61,Celsius
1780366017,sensor_ar_01,qualidade_ar,717.98,ppm
1780366022,sensor_temp_01,temperatura,22.03,Celsius
1780366022,sensor_ar_01,qualidade_ar,1159.55,ppm
1780366025,poste_01,poste_iluminacao,0.0,OFFLINE
1780366025,camera_01,camera,0.0,OFFLINE
1780366027,sensor_temp_01,temperatura,23.14,Celsius
1780366027,sensor_ar_01,qualidade_ar,1026.61,ppm
1780366030,poste_01,poste_iluminacao,0.0,OFFLINE
1780366030,camera_01,camera,0.0,OFFLINE
1780366032,sensor_temp_01,temperatura,24.46,Celsius
1780366032,sensor_ar_01,qualidade_ar,936.33,ppm
1780366035,poste_01,poste_iluminacao,0.0,OFFLINE
1780366035,camera_01,camera,0.0,OFFLINE
1780366037,sensor_temp_01,temperatura,28.73,Celsius
1780366037,sensor_ar_01,qualidade_ar,1272.9,ppm
1780366042,sensor_temp_01,temperatura,28.0,Celsius
1780366042,sensor_ar_01,qualidade_ar,681.71,ppm
1780366047,sensor_temp_01,temperatura,28.41,Celsius
1780366047,sensor_ar_01,qualidade_ar,790.71,ppm
1780366052,sensor_temp_01,temperatura,24.87,Celsius
1780366052,sensor_ar_01,qualidade_ar,1455.19,ppm
1780366055,poste_01,poste_iluminacao,0.0,OFFLINE
1780366055,camera_01,camera,0.0,OFFLINE
1780366057,sensor_temp_01,temperatura,33.71,Celsius
1780366057,sensor_ar_01,qualidade_ar,1154.78,ppm
1780366060,poste_01,poste_iluminacao,0.0,OFFLINE
1780366060,camera_01,camera,0.0,OFFLINE
1780366062,sensor_temp_01,temperatura,30.52,Celsius
1780366062,sensor_ar_01,qualidade_ar,432.25,ppm
1780366065,poste_01,poste_iluminacao,0.0,OFFLINE
1780366065,camera_01,camera,0.0,OFFLINE
1780366067,sensor_temp_01,temperatura,21.37,Celsius
1780366067,sensor_ar_01,qualidade_ar,731.85,ppm
1780366072,sensor_temp_01,temperatura,34.71,Celsius
1780366072,sensor_ar_01,qualidade_ar,948.38,ppm
1780366077,sensor_ar_01,qualidade_ar,668.46,ppm
1780366082,sensor_ar_01,qualidade_ar,1074.56,ppm
1780366085,poste_01,poste_iluminacao,0.0,OFFLINE
1780366085,camera_01,camera,0.0,OFFLINE
1780366087,sensor_ar_01,qualidade_ar,738.11,ppm
1780366090,sensor_temp_01,temperatura,0.0,OFFLINE
1780366090,poste_01,poste_iluminacao,0.0,OFFLINE
1780366090,camera_01,camera,0.0,OFFLINE
1780366092,sensor_ar_01,qualidade_ar,780.39,ppm
1780366095,sensor_temp_01,temperatura,0.0,OFFLINE
1780366095,poste_01,poste_iluminacao,0.0,OFFLINE
1780366095,camera_01,camera,0.0,OFFLINE
1780366097,sensor_temp_01,temperatura,26.92,Celsius
1780366097,sensor_ar_01,qualidade_ar,655.64,ppm
1780366102,sensor_temp_01,temperatura,34.75,Celsius
1780366102,sensor_ar_01,qualidade_ar,635.8,ppm
1780366107,sensor_temp_01,temperatura,22.26,Celsius
1780366107,sensor_ar_01,qualidade_ar,902.03,ppm
1780366112,sensor_temp_01,temperatura,22.39,Celsius
1780366112,sensor_ar_01,qualidade_ar,881.56,ppm
1780366115,poste_01,poste_iluminacao,0.0,OFFLINE
1780366115,camera_01,camera,0.0,OFFLINE
1780366117,sensor_temp_01,temperatura,32.04,Celsius
1780366117,sensor_ar_01,qualidade_ar,1037.03,ppm
1780366120,poste_01,poste_iluminacao,0.0,OFFLINE
1780366120,camera_01,camera,0.0,OFFLINE
1780366122,sensor_temp_01,temperatura,21.16,Celsius
1780366122,sensor_ar_01,qualidade_ar,1382.28,ppm
1780366125,poste_01,poste_iluminacao,0.0,OFFLINE
1780366125,camera_01,camera,0.0,OFFLINE
1780366127,sensor_ar_01,qualidade_ar,639.15,ppm
1780366132,sensor_ar_01,qualidade_ar,446.11,ppm
1780366137,sensor_ar_01,qualidade_ar,630.28,ppm
1780366142,sensor_ar_01,qualidade_ar,746.81,ppm
1780366145,sensor_temp_01,temperatura,0.0,OFFLINE
1780366145,poste_01,poste_iluminacao,0.0,OFFLINE
1780366145,camera_01,camera,0.0,OFFLINE
1780366147,sensor_temp_01,temperatura,25.09,Celsius
1780366147,sensor_ar_01,qualidade_ar,471.07,ppm
1780366150,poste_01,poste_iluminacao,0.0,OFFLINE
1780366150,camera_01,camera,0.0,OFFLINE
1780366152,sensor_temp_01,temperatura,24.21,Celsius
1780366152,sensor_ar_01,qualidade_ar,436.58,ppm
1780366155,poste_01,poste_iluminacao,0.0,OFFLINE
1780366155,camera_01,camera,0.0,OFFLINE
1780366157,sensor_temp_01,temperatura,26.83,Celsius
1780366157,sensor_ar_01,qualidade_ar,1099.93,ppm
1780366162,sensor_temp_01,temperatura,26.65,Celsius
1780366162,sensor_ar_01,qualidade_ar,706.81,ppm
1780366167,sensor_temp_01,temperatura,32.15,Celsius
1780366167,sensor_ar_01,qualidade_ar,501.27,ppm
1780366172,sensor_temp_01,temperatura,32.37,Celsius
1780366172,sensor_ar_01,qualidade_ar,915.68,ppm
1780366175,poste_01,poste_iluminacao,0.0,OFFLINE
1780366175,camera_01,camera,0.0,OFFLINE
1780366177,sensor_temp_01,temperatura,21.47,Celsius
1780366177,sensor_ar_01,qualidade_ar,878.67,ppm
1780366180,poste_01,poste_iluminacao,0.0,OFFLINE
1780366180,camera_01,camera,0.0,OFFLINE
1780366182,sensor_ar_01,qualidade_ar,1135.45,ppm
1780366185,poste_01,poste_iluminacao,0.0,OFFLINE
1780366185,camera_01,camera,0.0,OFFLINE
1780366187,sensor_ar_01,qualidade_ar,659.71,ppm
1780366192,sensor_ar_01,qualidade_ar,1167.29,ppm
1780366197,sensor_ar_01,qualidade_ar,1045.93,ppm
1780366202,sensor_temp_01,temperatura,26.59,Celsius
1780366202,sensor_ar_01,qualidade_ar,957.01,ppm
1780366205,poste_01,poste_iluminacao,0.0,OFFLINE
1780366205,camera_01,camera,0.0,OFFLINE
1780366207,sensor_temp_01,temperatura,29.92,Celsius
1780366207,sensor_ar_01,qualidade_ar,718.28,ppm
1780366210,poste_01,poste_iluminacao,0.0,OFFLINE
1780366210,camera_01,camera,0.0,OFFLINE
1780366212,sensor_temp_01,temperatura,23.16,Celsius
1780366212,sensor_ar_01,qualidade_ar,764.96,ppm
1780366215,poste_01,poste_iluminacao,0.0,OFFLINE
1780366215,camera_01,camera,0.0,OFFLINE
1780366217,sensor_temp_01,temperatura,22.94,Celsius
1780366217,sensor_ar_01,qualidade_ar,1387.56,ppm
1780366222,sensor_temp_01,temperatura,33.84,Celsius
1780366222,sensor_ar_01,qualidade_ar,1040.35,ppm
1780366227,sensor_ar_01,qualidade_ar,674.53,ppm
1780366232,sensor_ar_01,qualidade_ar,997.68,ppm
1780366235,poste_01,poste_iluminacao,0.0,OFFLINE
1780366235,camera_01,camera,0.0,OFFLINE
1780366237,sensor_ar_01,qualidade_ar,1256.58,ppm
1780366240,sensor_temp_01,temperatura,0.0,OFFLINE
1780366240,poste_01,poste_iluminacao,0.0,OFFLINE
1780366240,camera_01,camera,0.0,OFFLINE
1780366242,sensor_ar_01,qualidade_ar,1143.42,ppm
1780366245,sensor_temp_01,temperatura,0.0,OFFLINE
1780366245,poste_01,poste_iluminacao,0.0,OFFLINE
1780366245,camera_01,camera,0.0,OFFLINE
1780366247,sensor_temp_01,temperatura,20.76,Celsius
1780366247,sensor_ar_01,qualidade_ar,584.85,ppm
1780366252,sensor_temp_01,temperatura,26.78,Celsius
1780366252,sensor_ar_01,qualidade_ar,488.76,ppm
1780366257,sensor_temp_01,temperatura,28.12,Celsius
1780366257,sensor_ar_01,qualidade_ar,831.0,ppm
1780366262,sensor_temp_01,temperatura,29.56,Celsius
1780366262,sensor_ar_01,qualidade_ar,971.2,ppm
1780366265,poste_01,poste_iluminacao,0.0,OFFLINE
1780366265,camera_01,camera,0.0,OFFLINE
1780366267,sensor_temp_01,temperatura,28.06,Celsius
1780366267,sensor_ar_01,qualidade_ar,438.24,ppm
1780366270,poste_01,poste_iluminacao,0.0,OFFLINE
1780366270,camera_01,camera,0.0,OFFLINE
1780366272,sensor_temp_01,temperatura,24.05,Celsius
1780366272,sensor_ar_01,qualidade_ar,1466.39,ppm
1780366275,poste_01,poste_iluminacao,0.0,OFFLINE
1780366275,camera_01,camera,0.0,OFFLINE
1780366277,sensor_temp_01,temperatura,32.68,Celsius
1780366277,sensor_ar_01,qualidade_ar,468.32,ppm
1780366282,sensor_ar_01,qualidade_ar,855.09,ppm
1780366287,sensor_ar_01,qualidade_ar,653.29,ppm
1780366292,sensor_ar_01,qualidade_ar,1181.05,ppm
1780366295,sensor_temp_01,temperatura,0.0,OFFLINE
1780366295,poste_01,poste_iluminacao,0.0,OFFLINE
1780366295,camera_01,camera,0.0,OFFLINE
1780366297,sensor_ar_01,qualidade_ar,1055.61,ppm
1780366300,sensor_temp_01,temperatura,0.0,OFFLINE
1780366300,poste_01,poste_iluminacao,0.0,OFFLINE
1780366300,camera_01,camera,0.0,OFFLINE
1780366302,sensor_temp_01,temperatura,21.83,Celsius
1780366302,sensor_ar_01,qualidade_ar,706.11,ppm
1780366305,poste_01,poste_iluminacao,0.0,OFFLINE
1780366305,camera_01,camera,0.0,OFFLINE
1780366307,sensor_temp_01,temperatura,31.73,Celsius
1780366307,sensor_ar_01,qualidade_ar,1381.25,ppm
1780366312,sensor_temp_01,temperatura,32.86,Celsius
1780366312,sensor_ar_01,qualidade_ar,735.35,ppm
1780366317,sensor_temp_01,temperatura,28.04,Celsius
1780366317,sensor_ar_01,qualidade_ar,1288.55,ppm
1780366322,sensor_temp_01,temperatura,23.54,Celsius
1780366322,sensor_ar_01,qualidade_ar,606.09,ppm
1780366325,poste_01,poste_iluminacao,0.0,OFFLINE
1780366325,camera_01,camera,0.0,OFFLINE
1780366327,sensor_temp_01,temperatura,34.04,Celsius
1780366327,sensor_ar_01,qualidade_ar,491.21,ppm
1780366330,poste_01,poste_iluminacao,0.0,OFFLINE
1780366330,camera_01,camera,0.0,OFFLINE
1780366332,sensor_temp_01,temperatura,27.53,Celsius
1780366332,sensor_ar_01,qualidade_ar,1456.09,ppm
1780366335,poste_01,poste_iluminacao,0.0,OFFLINE
1780366335,camera_01,camera,0.0,OFFLINE
1780366337,sensor_temp_01,temperatura,21.66,Celsius
1780366337,sensor_ar_01,qualidade_ar,816.13,ppm
1780366342,sensor_temp_01,temperatura,30.34,Celsius
1780366342,sensor_ar_01,qualidade_ar,560.9,ppm
1780366347,sensor_temp_01,temperatura,33.03,Celsius
1780366347,sensor_ar_01,qualidade_ar,842.33,ppm
1780366352,sensor_temp_01,temperatura,22.83,Celsius
1780366352,sensor_ar_01,qualidade_ar,1294.38,ppm
1780366355,poste_01,poste_iluminacao,0.0,OFFLINE
1780366355,camera_01,camera,0.0,OFFLINE
1780366357,sensor_temp_01,temperatura,28.59,Celsius
1780366357,sensor_ar_01,qualidade_ar,634.47,ppm
1780366360,poste_01,poste_iluminacao,0.0,OFFLINE
1780366360,camera_01,camera,0.0,OFFLINE
1780366362,sensor_temp_01,temperatura,21.37,Celsius
1780366362,sensor_ar_01,qualidade_ar,1415.11,ppm
1780366365,poste_01,poste_iluminacao,0.0,OFFLINE
1780366365,camera_01,camera,0.0,OFFLINE
1780366367,sensor_temp_01,temperatura,23.83,Celsius
1780366367,sensor_ar_01,qualidade_ar,1330.75,ppm
1780366372,sensor_temp_01,temperatura,30.41,Celsius
1780366372,sensor_ar_01,qualidade_ar,1444.5,ppm
1780366377,sensor_temp_01,temperatura,33.6,Celsius
1780366377,sensor_ar_01,qualidade_ar,863.0,ppm
1780366382,sensor_temp_01,temperatura,25.58,Celsius
1780366382,sensor_ar_01,qualidade_ar,801.5,ppm
1780366385,poste_01,poste_iluminacao,0.0,OFFLINE
1780366385,camera_01,camera,0.0,OFFLINE
1780366387,sensor_temp_01,temperatura,20.28,Celsius
1780366387,sensor_ar_01,qualidade_ar,1231.29,ppm
1780366390,poste_01,poste_iluminacao,0.0,OFFLINE
1780366390,camera_01,camera,0.0,OFFLINE
1780366392,sensor_temp_01,temperatura,25.23,Celsius
1780366392,sensor_ar_01,qualidade_ar,734.75,ppm
1780366395,poste_01,poste_iluminacao,0.0,OFFLINE
1780366395,camera_01,camera,0.0,OFFLINE
1780366397,sensor_ar_01,qualidade_ar,813.74,ppm
1780366402,sensor_ar_01,qualidade_ar,852.88,ppm
1780366407,sensor_ar_01,qualidade_ar,407.8,ppm
1780366412,sensor_ar_01,qualidade_ar,986.5,ppm
1780366415,sensor_temp_01,temperatura,0.0,OFFLINE
1780366415,poste_01,poste_iluminacao,0.0,OFFLINE
1780366415,camera_01,camera,0.0,OFFLINE
1780366417,sensor_temp_01,temperatura,24.58,Celsius
1780366417,sensor_ar_01,qualidade_ar,1441.37,ppm
1780366420,poste_01,poste_iluminacao,0.0,OFFLINE
1780366420,camera_01,camera,0.0,OFFLINE
1780366422,sensor_temp_01,temperatura,32.61,Celsius
1780366422,sensor_ar_01,qualidade_ar,815.03,ppm
1780366425,poste_01,poste_iluminacao,0.0,OFFLINE
1780366425,camera_01,camera,0.0,OFFLINE
1780366427,sensor_temp_01,temperatura,32.12,Celsius
1780366427,sensor_ar_01,qualidade_ar,608.43,ppm
1780366432,sensor_temp_01,temperatura,30.42,Celsius
1780366432,sensor_ar_01,qualidade_ar,1024.39,ppm
1780366437,sensor_temp_01,temperatura,22.72,Celsius
1780366437,sensor_ar_01,qualidade_ar,660.66,ppm
1780366442,sensor_temp_01,temperatura,21.52,Celsius
1780366442,sensor_ar_01,qualidade_ar,600.78,ppm
1780366445,poste_01,poste_iluminacao,0.0,OFFLINE
1780366445,camera_01,camera,0.0,OFFLINE
1780366447,sensor_temp_01,temperatura,33.89,Celsius
1780366447,sensor_ar_01,qualidade_ar,909.96,ppm
1780366450,poste_01,poste_iluminacao,0.0,OFFLINE
1780366450,camera_01,camera,0.0,OFFLINE
1780366452,sensor_temp_01,temperatura,26.48,Celsius
1780366452,sensor_ar_01,qualidade_ar,646.12,ppm
1780366455,poste_01,poste_iluminacao,0.0,OFFLINE
1780366455,camera_01,camera,0.0,OFFLINE
1780366457,sensor_temp_01,temperatura,27.08,Celsius
1780366457,sensor_ar_01,qualidade_ar,793.88,ppm
1780366462,sensor_temp_01,temperatura,22.03,Celsius
1780366462,sensor_ar_01,qualidade_ar,1175.95,ppm
1780366467,sensor_temp_01,temperatura,21.76,Celsius
1780366467,sensor_ar_01,qualidade_ar,914.84,ppm
1780366472,sensor_temp_01,temperatura,34.96,Celsius
1780366472,sensor_ar_01,qualidade_ar,1084.89,ppm
1780366475,poste_01,poste_iluminacao,0.0,OFFLINE
1780366475,camera_01,camera,0.0,OFFLINE
1780366477,sensor_temp_01,temperatura,31.73,Celsius
1780366477,sensor_ar_01,qualidade_ar,807.97,ppm
1780366480,poste_01,poste_iluminacao,0.0,OFFLINE
1780366480,camera_01,camera,0.0,OFFLINE
1780366482,sensor_temp_01,temperatura,20.24,Celsius
1780366482,sensor_ar_01,qualidade_ar,1366.97,ppm
1780366485,poste_01,poste_iluminacao,0.0,OFFLINE
1780366485,camera_01,camera,0.0,OFFLINE
1780366487,sensor_temp_01,temperatura,24.54,Celsius
1780366487,sensor_ar_01,qualidade_ar,1125.87,ppm
1780366492,sensor_temp_01,temperatura,22.26,Celsius
1780366492,sensor_ar_01,qualidade_ar,1022.21,ppm
1780366497,sensor_ar_01,qualidade_ar,1050.99,ppm
1780366502,sensor_ar_01,qualidade_ar,514.97,ppm
1780366505,poste_01,poste_iluminacao,0.0,OFFLINE
1780366505,camera_01,camera,0.0,OFFLINE
1780366507,sensor_ar_01,qualidade_ar,909.94,ppm
1780366510,sensor_temp_01,temperatura,0.0,OFFLINE
1780366510,poste_01,poste_iluminacao,0.0,OFFLINE
1780366510,camera_01,camera,0.0,OFFLINE
1780366512,sensor_ar_01,qualidade_ar,860.29,ppm
1780366515,sensor_temp_01,temperatura,0.0,OFFLINE
1780366515,poste_01,poste_iluminacao,0.0,OFFLINE
1780366515,camera_01,camera,0.0,OFFLINE
1780366517,sensor_temp_01,temperatura,22.01,Celsius
1780366517,sensor_ar_01,qualidade_ar,1010.02,ppm
1780366522,sensor_temp_01,temperatura,31.18,Celsius
1780366522,sensor_ar_01,qualidade_ar,1263.47,ppm
1780366527,sensor_temp_01,temperatura,31.18,Celsius
1780366527,sensor_ar_01,qualidade_ar,762.96,ppm
1780366532,sensor_temp_01,temperatura,26.64,Celsius
1780366532,sensor_ar_01,qualidade_ar,1031.71,ppm
1780366535,poste_01,poste_iluminacao,0.0,OFFLINE
1780366535,camera_01,camera,0.0,OFFLINE
1780366537,sensor_ar_01,qualidade_ar,653.98,ppm
